,action_inds,rewards,actions,cumulative_revenue
29142,4,0.108584375,TOU_discharge,434.63669161494715
29143,0,0.03291891922500001,LMP_buy,434.66961053417214
29144,4,0.108584375,TOU_discharge,434.77819490917216
29145,0,0.03291891922500001,LMP_buy,434.81111382839714
29146,4,0.108584375,TOU_discharge,434.91969820339716
29147,0,0.032171641556250005,LMP_buy,434.9518698449534
29148,4,0.11134375,TOU_discharge,435.0632135949534
29149,4,0.11134375,TOU_discharge,435.1745573449534
29150,2,-0.003670335374999997,wait,435.17088700957845
29151,0,0.03359422687500001,LMP_buy,435.20448123645343
29152,4,0.11134375,TOU_discharge,435.31582498645344
29153,3,-0.11654662075,TOU_buy,435.19927836570344
29154,4,0.11134375,TOU_discharge,435.31062211570344
29155,3,-0.11654662075,TOU_buy,435.19407549495344
29156,3,-0.1142478176875,TOU_buy,435.07982767726594
29157,4,0.11134375,TOU_discharge,435.19117142726594
29158,4,0.11134375,TOU_discharge,435.30251517726595
29159,2,-0.004436603062499996,wait,435.29807857420343
29160,3,-0.11654662075,TOU_buy,435.18153195345343
29161,4,0.11134375,TOU_discharge,435.29287570345343
29162,2,-0.003670335374999997,wait,435.28920536807846
29163,2,-0.003670335374999997,wait,435.2855350327035
29164,0,0.03359422687500001,LMP_buy,435.31912925957846
29165,4,0.11134375,TOU_discharge,435.43047300957846
29166,2,-0.004436603062499996,wait,435.42603640651595
29167,2,-0.004436603062499996,wait,435.42159980345343
29168,2,-0.005821208343749997,wait,435.41577859510966
29169,3,-0.11888924935624999,TOU_buy,435.2968893457534
29170,0,0.025446142537500008,LMP_buy,435.3223354882909
29171,4,0.108584375,TOU_discharge,435.4309198632909
29172,0,0.025446142537500008,LMP_buy,435.4563660058284
29173,4,0.108584375,TOU_discharge,435.5649503808284
29174,3,-0.11814197168749999,TOU_buy,435.4468084091409
29175,0,0.02619342020625001,LMP_buy,435.47300182934714
29176,3,-0.11888924935624999,TOU_buy,435.3541125799909
29177,1,-0.045308613581250004,LMP_sell,435.30880396640964
29178,1,-0.049045001925,LMP_sell,435.25975896448466
29179,4,0.108584375,TOU_discharge,435.3683433394847
29180,2,-0.018724772999999993,wait,435.3496185664847
29181,2,-0.012190313999999997,wait,435.3374282524847
29182,2,-0.023807129999999992,wait,435.3136211224847
29183,4,0.10550000000000001,TOU_discharge,435.4191211224847
29184,2,-0.008560058999999997,wait,435.4105610634847
29185,0,0.02866428656250001,LMP_buy,435.4392253500472
29186,2,-0.007834007999999996,wait,435.4313913420472
29187,0,0.02793823556250001,LMP_buy,435.4593295776097
29188,2,-0.007834007999999996,wait,435.45149556960973
29189,2,-0.007834007999999996,wait,435.44366156160976
29190,2,-0.007834007999999996,wait,435.4358275536098
29191,2,-0.007834007999999996,wait,435.4279935456098
